2025-11-13 11:05:57,926,17.8,55,4.2
2025-11-13 11:21:19,918,17.8,55,4.2
2025-11-13 11:36:41,910,17.8,55,4.2
2025-11-13 11:52:02,907,17.8,55,4.2
2025-11-13 12:07:23,886,17.7,55,4.2
2025-11-13 12:22:45,886,17.7,55,4.2
2025-11-13 12:38:06,893,17.7,55,4.2
2025-11-13 12:53:28,894,17.7,55,4.2
2025-11-13 13:08:49,888,17.7,55,4.2
2025-11-13 13:24:11,858,17.7,55,4.1
2025-11-13 13:39:33,867,17.7,55,4.2
2025-11-13 13:54:54,862,17.7,55,4.2
2025-11-13 14:10:15,858,17.7,55,4.2
2025-11-13 14:25:36,879,17.7,55,4.2
2025-11-13 14:40:57,874,17.7,55,4.2
2025-11-13 14:56:19,859,17.6,55,4.2
2025-11-13 15:11:40,951,17.7,55,4.2
2025-11-13 15:27:02,946,17.7,55,4.2
2025-11-13 15:42:23,1017,17.7,55,4.1
2025-11-13 15:57:45,930,17.6,55,4.1
2025-11-13 16:13:06,898,17.6,54,4.2
2025-11-13 16:28:27,1015,17.7,54,4.1
2025-11-13 16:43:49,1064,17.7,55,4.2
2025-11-13 16:59:10,1008,17.7,55,4.2
2025-11-13 17:14:32,961,17.7,55,4.2
2025-11-13 17:29:53,933,17.7,54,4.1
2025-11-13 17:45:15,912,17.8,54,4.2
2025-11-13 18:00:37,870,17.8,54,4.2
2025-11-13 18:15:58,841,17.8,54,4.1
2025-11-13 18:31:20,817,17.9,54,4.2
2025-11-13 18:46:42,794,17.9,54,4.1
2025-11-13 19:02:04,764,17.9,54,4.2
2025-11-13 19:17:25,748,17.9,54,4.2
2025-11-13 19:32:47,740,17.9,54,4.1
2025-11-13 19:48:09,753,17.9,54,4.1
2025-11-13 20:03:30,734,17.8,54,4.2
2025-11-13 20:18:52,718,17.8,54,4.1
2025-11-13 20:34:13,704,17.7,54,4.2
2025-11-13 20:49:35,686,17.7,53,4.2
2025-11-13 21:04:57,693,17.7,53,4.2
2025-11-13 21:20:18,775,17.7,54,4.2
2025-11-13 21:35:40,728,17.7,54,4.2
2025-11-13 21:51:01,718,17.7,54,4.1
2025-11-13 22:06:23,700,17.7,54,4.2
2025-11-13 22:21:44,706,17.7,54,4.2
2025-11-13 22:37:05,694,17.7,54,4.2
2025-11-13 22:52:27,708,17.7,54,4.1
2025-11-13 23:07:48,707,17.6,54,4.2
2025-11-13 23:23:10,705,17.6,53,4.2
2025-11-13 23:38:32,718,17.6,54,4.2
2025-11-13 23:53:53,720,17.6,53,4.2
2025-11-14 00:09:14,721,17.6,53,4.1
2025-11-14 00:24:35,725,17.6,53,4.1
2025-11-14 00:39:57,725,17.6,53,4.2
2025-11-14 00:55:18,738,17.6,53,4.2
2025-11-14 01:10:40,742,17.6,53,4.1
2025-11-14 01:26:01,749,17.6,53,4.2
2025-11-14 01:41:22,780,17.6,54,4.2
2025-11-14 01:56:43,778,17.7,54,4.2
2025-11-14 02:12:05,769,17.7,54,4.1
2025-11-14 02:27:26,760,17.7,54,4.1
2025-11-14 02:42:47,765,17.7,54,4.1
2025-11-14 02:58:09,839,17.7,54,4.1
2025-11-14 03:13:30,796,17.7,54,4.2
2025-11-14 03:28:52,795,17.7,54,4.2
2025-11-14 03:44:13,802,17.7,54,4.1
2025-11-14 03:59:35,789,17.7,53,4.1
2025-11-14 04:14:56,821,17.7,53,4.2
2025-11-14 04:30:17,1316,17.8,56,4.1
2025-11-14 04:45:39,1151,17.8,55,4.1
2025-11-14 05:01:01,1114,17.8,55,4.2
2025-11-14 05:16:22,1093,17.8,55,4.2
2025-11-14 05:31:44,1010,17.8,54,4.1
2025-11-14 05:47:05,984,17.8,54,4.1
2025-11-14 06:02:27,961,17.8,54,4.2
2025-11-14 06:17:49,933,17.8,54,4.1
2025-11-14 06:33:11,900,17.8,54,4.1
2025-11-14 06:48:33,884,17.9,54,4.1
2025-11-14 07:03:55,870,17.8,53,4.2
2025-11-14 07:19:16,860,17.8,53,4.1
2025-11-14 07:34:38,849,17.8,53,4.1
2025-11-14 07:50:00,845,17.8,53,4.2
2025-11-14 08:05:22,825,17.8,53,4.1
2025-11-14 08:20:44,831,17.7,53,4.1
2025-11-14 08:36:05,828,17.7,53,4.1
2025-11-14 08:51:27,824,17.7,53,4.1
2025-11-14 09:06:49,838,17.7,53,4.1
2025-11-14 09:22:10,823,17.7,53,4.1
2025-11-14 09:37:32,824,17.6,53,4.1
2025-11-14 09:52:54,833,17.6,53,4.1
2025-11-14 10:08:15,847,17.6,53,4.1
2025-11-14 10:23:37,846,17.6,53,4.1
2025-11-14 10:38:58,846,17.6,53,4.1
2025-11-14 10:54:19,844,17.6,53,4.1
2025-11-14 11:09:41,836,17.6,53,4.1
2025-11-14 11:25:02,839,17.6,53,4.1
2025-11-14 11:40:23,832,17.6,53,4.1
2025-11-14 11:55:44,840,17.6,53,4.1
2025-11-14 12:11:06,830,17.6,53,4.1
2025-11-14 12:26:27,828,17.6,52,4.1
2025-11-14 12:41:47,822,17.5,52,4.2
2025-11-14 12:57:09,954,17.5,53,4.1
2025-11-14 13:12:30,869,17.5,53,4.1
2025-11-14 13:27:51,864,17.5,52,4.1
2025-11-14 13:43:13,857,17.5,52,4.1
2025-11-14 13:58:34,848,17.4,52,4.1
2025-11-14 14:13:55,848,17.4,52,4.1
2025-11-14 14:29:16,837,17.4,52,4.1
2025-11-14 14:44:37,831,17.4,52,4.1
2025-11-14 14:59:59,838,17.4,52,4.1
2025-11-14 15:15:20,829,17.5,53,4.1
2025-11-14 15:30:41,852,17.5,55,4.1
2025-11-14 15:46:02,852,17.5,55,4.1
2025-11-14 16:01:23,858,17.5,55,4.1
2025-11-14 16:16:44,873,17.6,55,4.1
2025-11-14 16:32:05,1013,17.6,55,4.1
2025-11-14 16:47:26,967,17.6,55,4.1
2025-11-14 17:02:48,953,17.6,55,4.1
2025-11-14 17:18:09,923,17.7,55,4.1
2025-11-14 17:33:31,912,17.7,55,4.1
2025-11-14 17:48:52,893,17.7,54,4.1
2025-11-14 18:04:13,924,17.8,55,4.1
2025-11-14 18:19:35,1046,17.8,56,4.1
2025-11-14 18:34:56,995,17.9,57,4.1
2025-11-14 18:50:18,976,17.9,56,4.1
2025-11-14 19:05:40,949,17.9,55,4.1
2025-11-14 19:21:02,931,17.9,55,4.1
2025-11-14 19:36:24,899,17.9,55,4.1
2025-11-14 19:51:46,872,17.9,55,4.1
2025-11-14 20:07:08,827,17.9,54,4.2
2025-11-14 20:22:29,810,17.9,54,4.1
2025-11-14 20:37:51,791,17.9,54,4.1
2025-11-14 20:53:12,769,17.8,54,4.1
2025-11-14 21:08:34,750,17.9,54,4.1
2025-11-14 21:23:55,738,17.8,54,4.1
2025-11-14 21:39:16,716,17.9,54,4.1
2025-11-14 21:54:38,716,17.9,54,4.1
2025-11-14 22:09:59,705,17.9,53,4.1
2025-11-14 22:25:21,709,17.9,53,4.1
2025-11-14 22:40:43,716,17.9,53,4.1
2025-11-14 22:56:05,728,17.9,53,4.1
2025-11-14 23:11:27,712,17.8,53,4.1
2025-11-14 23:26:48,681,17.8,53,4.1
2025-11-14 23:42:10,671,17.8,53,4.1
2025-11-14 23:57:32,659,17.8,52,4.1
2025-11-15 00:12:53,650,17.7,52,4.1
2025-11-15 00:28:15,642,17.7,52,4.1
2025-11-15 00:43:37,630,17.7,52,4.1
2025-11-15 00:58:59,613,17.6,52,4.1
2025-11-15 01:14:20,615,17.6,52,4.1
2025-11-15 01:29:41,603,17.6,52,4.1
2025-11-15 01:45:02,607,17.5,52,4.1
2025-11-15 02:00:24,608,17.6,53,4.1
2025-11-15 02:15:46,617,17.6,53,4.1
2025-11-15 02:31:07,610,17.6,53,4.1
2025-11-15 02:46:29,631,17.6,53,4.1
2025-11-15 03:01:51,660,17.7,54,4.1
2025-11-15 03:17:12,691,17.7,55,4.1
2025-11-15 03:32:34,700,17.8,54,4.1
2025-11-15 03:47:56,748,17.8,54,4.1
2025-11-15 04:03:18,770,17.8,54,4.1
2025-11-15 04:18:40,773,17.8,54,4.1
2025-11-15 04:34:02,738,17.8,53,4.1
2025-11-15 04:49:23,771,17.8,53,4.1
2025-11-15 05:04:46,848,17.8,53,4.1
2025-11-15 05:20:08,831,17.9,53,4.1
2025-11-15 05:35:29,800,17.9,53,4.1
2025-11-15 05:50:51,797,18.0,54,4.1
2025-11-15 06:06:13,803,18.0,54,4.1
2025-11-15 06:21:35,819,18.1,55,4.1
2025-11-15 06:36:57,861,18.1,58,4.1
2025-11-15 06:52:20,868,18.2,58,4.1
2025-11-15 07:07:42,852,18.1,58,4.1
2025-11-15 07:23:04,840,18.1,58,4.1
2025-11-15 07:38:26,856,18.1,58,4.1
2025-11-15 07:53:48,849,18.1,57,4.1
2025-11-15 08:09:11,850,18.1,57,4.1
2025-11-15 08:24:33,857,18.1,57,4.1
2025-11-15 08:39:55,865,18.0,56,4.1
2025-11-15 08:55:17,875,18.0,56,4.1
2025-11-15 09:10:39,870,18.0,56,4.1
2025-11-15 09:26:00,855,17.9,55,4.1
2025-11-15 09:41:22,847,17.9,55,4.1
2025-11-15 09:56:43,832,17.9,55,4.1
2025-11-15 10:12:05,850,17.8,55,4.1
2025-11-15 10:27:27,851,17.8,55,4.1
2025-11-15 10:42:49,850,17.8,55,4.1
2025-11-15 10:58:11,863,17.8,55,4.1
2025-11-15 11:13:33,873,17.8,55,4.1
2025-11-15 11:28:55,877,17.8,54,4.1
2025-11-15 11:44:17,889,17.7,54,4.1
2025-11-15 11:59:39,898,17.7,54,4.1
2025-11-15 12:15:01,902,17.7,54,4.1
2025-11-15 12:30:23,901,17.7,54,4.1
2025-11-15 12:45:44,894,17.7,54,4.1
2025-11-15 13:01:06,894,17.7,54,4.1
2025-11-15 13:16:28,893,17.7,53,4.1
2025-11-15 13:31:49,883,17.7,53,4.1
2025-11-15 13:47:11,883,17.7,53,4.1
2025-11-15 14:02:32,898,17.7,53,4.1
2025-11-15 14:17:53,888,17.7,53,4.1
2025-11-15 14:33:15,886,17.7,53,4.1
2025-11-15 14:48:36,871,17.7,53,4.1
2025-11-15 15:03:58,876,17.7,53,4.1
2025-11-15 15:19:19,876,17.7,53,4.1
2025-11-15 15:34:41,875,17.7,53,4.1
2025-11-15 15:50:03,882,17.7,52,4.1
2025-11-15 16:05:25,882,17.7,52,4.1
2025-11-15 16:20:46,899,17.7,53,4.1
2025-11-15 16:36:08,911,17.7,53,4.1
2025-11-15 16:51:30,914,17.7,53,4.1
2025-11-15 17:06:51,927,17.8,53,4.1
2025-11-15 17:22:13,1275,17.9,56,4.1
2025-11-15 17:37:35,1261,18.0,56,4.1
2025-11-15 17:52:57,1244,18.1,56,4.1
2025-11-15 18:08:20,1238,18.2,56,4.1
2025-11-15 18:23:42,1214,18.3,56,4.1
2025-11-15 18:39:05,1195,18.4,57,4.1
2025-11-15 18:54:28,1166,18.4,56,4.1
2025-11-15 19:09:51,1140,18.5,56,4.1
2025-11-15 19:25:14,1115,18.6,56,4.1
2025-11-15 19:40:37,1082,18.6,56,4.1
2025-11-15 19:56:00,1098,18.6,57,4.1
2025-11-15 20:11:24,1098,18.6,57,4.1
2025-11-15 20:26:47,1078,18.7,57,4.1
2025-11-15 20:42:10,1091,18.8,57,4.2
2025-11-15 20:57:36,1088,18.8,57,4.2
2025-11-15 21:13:01,1173,18.9,58,4.2
2025-11-15 21:28:25,1289,18.8,58,4.2
2025-11-15 21:43:49,1316,18.7,59,4.2
2025-11-15 21:59:12,1243,18.6,59,4.2
2025-11-15 22:14:35,1149,18.5,59,4.2
2025-11-15 22:29:57,1088,18.5,59,4.2
2025-11-15 22:45:20,1042,18.4,59,4.2
2025-11-15 23:00:43,1006,18.4,58,4.2
2025-11-15 23:16:05,992,18.3,58,4.2
2025-11-15 23:31:28,1006,18.3,58,4.2
2025-11-15 23:46:51,992,18.2,58,4.2
2025-11-16 00:02:13,968,18.2,58,4.2
2025-11-16 00:17:36,962,18.2,58,4.2
2025-11-16 00:32:58,913,18.1,57,4.2
2025-11-16 00:48:21,864,18.0,57,4.2
2025-11-16 01:03:43,839,18.0,57,4.2
2025-11-16 01:19:05,815,17.9,56,4.2
2025-11-16 01:34:27,777,17.9,56,4.2
2025-11-16 01:49:49,776,17.9,55,4.2
2025-11-16 02:05:11,799,17.9,56,4.2
2025-11-16 02:20:33,859,17.9,58,4.2
2025-11-16 02:35:54,905,18.0,59,4.2
2025-11-16 02:51:16,918,18.0,58,4.2
2025-11-16 03:06:39,912,18.0,57,4.2
2025-11-16 03:22:00,872,17.9,57,4.2
2025-11-16 03:37:22,867,17.9,56,4.2
2025-11-16 03:52:44,819,17.9,56,4.2
2025-11-16 04:08:05,815,17.8,56,4.2
2025-11-16 04:23:27,829,17.8,56,4.2
2025-11-16 04:38:49,871,17.9,57,4.2
2025-11-16 04:54:11,899,17.9,58,4.2
2025-11-16 05:09:33,890,17.8,58,4.2
2025-11-16 05:24:54,898,17.8,57,4.2
2025-11-16 05:40:16,906,17.8,57,4.2
2025-11-16 05:55:38,940,17.9,59,4.2
2025-11-16 06:11:00,1084,17.9,61,4.2
2025-11-16 06:26:22,1059,18.0,60,4.2
2025-11-16 06:41:44,1004,18.0,60,4.2
2025-11-16 06:57:06,964,18.0,59,4.2
2025-11-16 07:12:28,951,17.9,59,4.2
2025-11-16 07:27:50,934,17.9,58,4.2
2025-11-16 07:43:12,925,17.9,58,4.2
2025-11-16 07:58:34,897,17.8,58,4.2
2025-11-16 08:13:56,866,17.8,57,4.2
2025-11-16 08:29:18,848,17.8,57,4.2
2025-11-16 08:44:40,830,17.8,56,4.2
2025-11-16 09:00:01,833,17.7,56,4.2
2025-11-16 09:15:23,829,17.7,56,4.2
2025-11-16 09:30:45,827,17.7,56,4.2
2025-11-16 09:46:06,831,17.6,55,4.2
2025-11-16 10:01:27,864,17.6,55,4.2
2025-11-16 10:16:49,861,17.6,55,4.2
2025-11-16 10:32:11,851,17.6,55,4.2
2025-11-16 10:47:33,841,17.6,54,4.2
2025-11-16 11:02:54,839,17.6,54,4.2
2025-11-16 11:18:15,843,17.6,54,4.2
2025-11-16 11:33:36,835,17.6,54,4.2
2025-11-16 11:48:57,841,17.6,54,4.2
2025-11-16 12:04:18,839,17.6,54,4.2
2025-11-16 12:19:40,845,17.6,54,4.2
2025-11-16 12:35:01,840,17.6,53,4.2
2025-11-16 12:50:23,846,17.6,53,4.2
2025-11-16 13:05:44,872,17.5,53,4.2
2025-11-16 13:21:05,899,17.5,53,4.2
2025-11-16 13:36:26,902,17.5,53,4.2
2025-11-16 13:51:48,902,17.5,53,4.2
2025-11-16 14:07:09,896,17.5,53,4.2
2025-11-16 14:22:30,890,17.4,53,4.2
2025-11-16 14:37:52,883,17.4,53,4.2
2025-11-16 14:53:13,988,17.4,53,4.2
2025-11-16 15:08:34,1172,17.5,55,4.2
2025-11-16 15:23:55,1175,17.6,55,4.2
2025-11-16 15:39:16,1180,17.6,56,4.2
2025-11-16 15:54:38,1208,17.7,56,4.2
2025-11-16 16:09:59,1149,17.7,56,4.2
2025-11-16 16:25:22,1049,17.8,56,4.2
2025-11-16 16:40:44,1076,17.8,56,4.2
2025-11-16 16:56:06,1140,17.8,56,4.2
2025-11-16 17:11:28,1114,17.7,56,4.2
2025-11-16 17:26:50,1085,17.7,55,4.2
2025-11-16 17:42:12,1072,17.7,56,4.2
2025-11-16 17:57:34,1015,17.6,55,4.2
2025-11-16 18:12:55,949,17.6,55,4.2
2025-11-16 18:28:17,909,17.6,55,4.2
2025-11-16 18:43:38,853,17.6,55,4.2
2025-11-16 18:58:59,817,17.6,55,4.2
2025-11-16 19:14:21,783,17.5,55,4.2
2025-11-16 19:29:42,749,17.5,55,4.2
2025-11-16 19:45:04,721,17.5,54,4.2
2025-11-16 20:00:25,688,17.5,54,4.2
2025-11-16 20:15:47,665,17.4,54,4.2
2025-11-16 20:31:08,645,17.4,54,4.2
2025-11-16 20:46:29,619,17.3,53,4.2
2025-11-16 21:01:51,597,17.3,53,4.2
2025-11-16 21:17:12,580,17.3,53,4.2
2025-11-16 21:32:33,575,17.3,53,4.2
2025-11-16 21:47:54,559,17.2,53,4.2
2025-11-16 22:03:15,550,17.2,53,4.2
2025-11-16 22:18:35,544,17.2,53,4.2
2025-11-16 22:33:56,534,17.2,52,4.2
2025-11-16 22:49:17,521,17.1,52,4.2
2025-11-16 23:04:38,516,17.1,52,4.2
2025-11-16 23:19:59,507,17.0,52,4.2
2025-11-16 23:35:20,506,17.0,52,4.2
2025-11-16 23:50:40,501,16.9,52,4.2
2025-11-17 00:06:01,484,16.9,52,4.2
2025-11-17 00:21:21,485,16.8,52,4.2
2025-11-17 00:36:41,483,16.8,51,4.2
2025-11-17 00:52:01,483,16.8,51,4.2
2025-11-17 01:07:21,481,16.7,51,4.2
2025-11-17 01:22:41,484,16.7,51,4.2
2025-11-17 01:38:01,478,16.7,51,4.2
2025-11-17 01:53:21,473,16.7,51,4.2
2025-11-17 02:08:40,460,16.6,51,4.2
2025-11-17 02:24:00,455,16.6,51,4.2
2025-11-17 02:39:20,464,16.6,51,4.2
2025-11-17 02:54:39,463,16.6,51,4.2
2025-11-17 03:09:58,483,16.6,51,4.2
2025-11-17 03:25:18,512,16.7,51,4.2
2025-11-17 03:40:38,545,16.7,51,4.2
2025-11-17 03:55:57,560,16.7,51,4.2
2025-11-17 04:11:17,632,16.7,51,4.2
2025-11-17 04:26:37,648,16.8,51,4.2
2025-11-17 04:41:57,653,16.8,51,4.2
2025-11-17 04:57:17,613,16.9,51,4.2
2025-11-17 05:12:37,618,16.9,51,4.2
2025-11-17 05:27:57,605,17.0,51,4.2
2025-11-17 05:43:17,596,17.0,51,4.2
2025-11-17 05:58:37,620,17.1,52,4.2
2025-11-17 06:13:58,723,17.2,53,4.2
2025-11-17 06:29:18,812,17.3,54,4.2
2025-11-17 06:44:39,755,17.3,54,4.2
2025-11-17 06:59:59,757,17.3,54,4.2
2025-11-17 07:15:20,741,17.3,54,4.2
2025-11-17 07:30:41,739,17.3,54,4.2
2025-11-17 07:46:02,742,17.3,54,4.2
2025-11-17 08:01:23,742,17.3,54,4.2
2025-11-17 08:16:43,736,17.2,54,4.2
2025-11-17 08:32:03,725,17.2,54,4.2
2025-11-17 08:47:24,730,17.2,53,4.2
2025-11-17 09:02:45,724,17.2,53,4.2
2025-11-17 09:18:06,708,17.1,53,4.2
2025-11-17 09:33:26,713,17.1,53,4.2
2025-11-17 09:48:47,708,17.0,53,4.2
2025-11-17 10:04:07,732,17.0,52,4.2
2025-11-17 10:19:28,707,17.0,52,4.2
2025-11-17 10:34:48,697,17.0,52,4.2
2025-11-17 10:50:08,676,16.9,52,4.2
2025-11-17 11:05:28,671,16.9,52,4.2
2025-11-17 11:20:49,668,16.9,52,4.2
2025-11-17 11:36:09,671,16.8,52,4.2
2025-11-17 11:51:29,670,16.8,51,4.2
2025-11-17 12:06:50,666,16.8,51,4.2
2025-11-17 12:22:10,669,16.8,51,4.2
2025-11-17 12:37:31,678,16.8,51,4.2
2025-11-17 12:52:51,667,16.7,51,4.2
2025-11-17 13:08:11,660,16.7,51,4.2
2025-11-17 13:23:31,669,16.7,51,4.2
2025-11-17 13:38:52,663,16.7,51,4.2
2025-11-17 13:54:12,662,16.7,51,4.2
2025-11-17 14:09:31,667,16.7,51,4.2
2025-11-17 14:24:51,668,16.7,51,4.2
2025-11-17 14:40:11,664,16.6,50,4.2
2025-11-17 14:55:31,645,16.6,50,4.2
2025-11-17 15:10:52,649,16.6,50,4.2
2025-11-17 15:26:12,869,16.6,51,4.2
2025-11-17 15:41:32,995,16.7,54,4.2
2025-11-17 15:56:52,947,16.8,54,4.2
2025-11-17 16:12:13,922,16.8,54,4.2
2025-11-17 16:27:33,891,16.8,54,4.2
2025-11-17 16:42:53,881,16.9,53,4.2
2025-11-17 16:58:14,857,16.9,53,4.2
2025-11-17 17:13:34,838,16.9,53,4.2
2025-11-17 17:28:54,868,16.9,53,4.2
2025-11-17 17:44:15,870,17.0,52,4.2
2025-11-17 17:59:35,921,17.0,53,4.2
2025-11-17 18:14:55,1056,17.1,53,4.2
2025-11-17 18:30:16,1011,17.1,53,4.2
2025-11-17 18:45:37,980,17.1,53,4.2
2025-11-17 19:00:57,945,17.1,53,4.2
2025-11-17 19:16:18,949,17.1,53,4.2
2025-11-17 19:31:39,913,17.1,52,4.2
2025-11-17 19:46:59,889,17.1,52,4.2
2025-11-17 20:02:19,873,17.1,52,4.2
2025-11-17 20:17:39,1192,17.2,53,4.2
2025-11-17 20:33:00,1063,17.2,53,4.2
2025-11-17 20:48:21,1069,17.3,53,4.2
2025-11-17 21:03:42,1132,17.3,54,4.2
2025-11-17 21:19:03,1070,17.3,54,4.2
2025-11-17 21:34:24,1092,17.3,54,4.2
2025-11-17 21:49:45,1064,17.3,54,4.2
2025-11-17 22:05:06,1021,17.4,54,4.2
2025-11-17 22:20:27,1001,17.4,53,4.2
2025-11-17 22:35:48,977,17.4,53,4.2
2025-11-17 22:51:10,958,17.4,53,4.2
